Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
1948,0.07553,0.40256,1.52204,-0.00979,0.46627,0.078,0.27354,0.14086,0.13073,0.01239,0.46289,0.49485,0.26788,0.36024,0.48578,0.0271,0.35118,0.91489,0.1957,0.33215,0.91354,-0.08139,0.37859,1.42664,0.24607,0.3762,1.44673,-0.10631,0.49327,1.16139,0.32722,0.45585,1.18191,-0.06694,0.64241,1.37419,0.23281,0.58068,1.38477
1949,0.07397,0.40404,1.52186,-0.01019,0.46653,0.0777,0.27427,0.14355,0.13283,0.0111,0.46197,0.49459,0.26871,0.36509,0.48654,0.02596,0.35161,0.91498,0.1946,0.33297,0.91369,-0.08273,0.37983,1.42671,0.24404,0.37684,1.44693,-0.10778,0.49355,1.16106,0.32546,0.45738,1.18246,-0.06764,0.64459,1.37238,0.23032,0.5838,1.38399
1950,0.07239,0.40545,1.52149,-0.01063,0.46664,0.07744,0.27473,0.14635,0.13491,0.00983,0.46132,0.49436,0.26933,0.36972,0.48746,0.02505,0.35192,0.91499,0.19371,0.33344,0.91401,-0.08414,0.38112,1.42658,0.24221,0.37725,1.44744,-0.10874,0.4942,1.16062,0.32352,0.45871,1.18322,-0.06794,0.64617,1.37113,0.2279,0.58681,1.38345
1951,0.07083,0.4067,1.52113,-0.01099,0.46659,0.07717,0.27509,0.1491,0.13697,0.00873,0.46103,0.49412,0.26974,0.37419,0.48843,0.02431,0.35226,0.91489,0.19296,0.33359,0.91438,-0.0857,0.3823,1.42641,0.24081,0.37784,1.44807,-0.10946,0.49503,1.16023,0.32168,0.45985,1.18389,-0.06789,0.64756,1.37019,0.22546,0.58926,1.383
1952,0.0694,0.40787,1.52089,-0.01113,0.46642,0.07692,0.27563,0.1518,0.13906,0.00791,0.46105,0.4939,0.27007,0.37863,0.48939,0.02362,0.35265,0.91477,0.19222,0.33357,0.9147,-0.08732,0.38341,1.42631,0.23958,0.37889,1.44865,-0.11013,0.49571,1.15986,0.32012,0.46101,1.1844,-0.06779,0.64885,1.36923,0.22304,0.59122,1.38257
1953,0.06809,0.40904,1.52079,-0.01102,0.46619,0.07684,0.27655,0.15453,0.14127,0.00733,0.46122,0.49387,0.27041,0.38317,0.49042,0.02276,0.35297,0.91478,0.19132,0.33353,0.915,-0.08881,0.38459,1.42638,0.23819,0.38017,1.44911,-0.11086,0.49581,1.15941,0.31882,0.46214,1.18485,-0.06836,0.6495,1.36834,0.22101,0.59299,1.38223
1954,0.06684,0.41023,1.5208,-0.01078,0.46604,0.07702,0.27768,0.15728,0.14362,0.00692,0.4614,0.49407,0.27087,0.38769,0.49159,0.02169,0.3531,0.915,0.19024,0.33361,0.91533,-0.09014,0.38595,1.42667,0.23665,0.3812,1.44944,-0.11175,0.49537,1.15893,0.31775,0.463,1.18527,-0.06964,0.64912,1.36789,0.2198,0.59449,1.38216
1955,0.06568,0.41146,1.52084,-0.0106,0.46599,0.07732,0.27863,0.15983,0.14599,0.0066,0.46154,0.4944,0.27161,0.39194,0.49282,0.0206,0.35311,0.91532,0.18919,0.33393,0.9157,-0.09148,0.38738,1.427,0.23525,0.38185,1.44967,-0.11265,0.49533,1.15862,0.31688,0.46351,1.18561,-0.07023,0.64818,1.36819,0.2192,0.59532,1.38242
1956,0.06457,0.41276,1.52069,-0.01062,0.46601,0.07759,0.27919,0.16196,0.14826,0.00627,0.46159,0.49469,0.27263,0.39574,0.49398,0.01974,0.35311,0.91561,0.18839,0.33449,0.91604,-0.09291,0.38879,1.42697,0.23424,0.38248,1.45,-0.11296,0.49678,1.15853,0.31607,0.4638,1.1859,-0.0686,0.64761,1.36915,0.21855,0.59524,1.38303
1957,0.06334,0.41415,1.52027,-0.01076,0.46614,0.07776,0.27948,0.16359,0.15032,0.0059,0.46148,0.49486,0.27363,0.39898,0.49496,0.01917,0.35322,0.91584,0.18789,0.3352,0.91634,-0.09431,0.3901,1.42649,0.2336,0.38329,1.45054,-0.11219,0.4996,1.1585,0.31511,0.46407,1.18618,-0.06498,0.64762,1.37049,0.21738,0.59435,1.38398
1958,0.06191,0.41558,1.51977,-0.01085,0.46639,0.07787,0.27976,0.16478,0.15208,0.00552,0.46125,0.49497,0.27436,0.40159,0.49575,0.01869,0.35338,0.91606,0.18746,0.33586,0.91659,-0.0955,0.39115,1.42593,0.23305,0.38405,1.45113,-0.11083,0.50227,1.15845,0.31398,0.46451,1.18648,-0.06142,0.6475,1.37187,0.21588,0.59302,1.38525
1959,0.06042,0.41701,1.51942,-0.0108,0.46673,0.07795,0.28016,0.16565,0.15346,0.00523,0.461,0.49506,0.27483,0.40354,0.49639,0.01815,0.35348,0.91625,0.18694,0.33622,0.91677,-0.09654,0.39191,1.42572,0.23232,0.3844,1.45147,-0.10995,0.50344,1.15831,0.31285,0.46526,1.18683,-0.05969,0.64659,1.37292,0.21458,0.59186,1.38675
1960,0.05895,0.41847,1.5192,-0.01065,0.46712,0.078,0.28067,0.16628,0.15456,0.005,0.46074,0.49511,0.27516,0.40491,0.49697,0.01764,0.35352,0.91639,0.18643,0.33621,0.91695,-0.0976,0.39255,1.42595,0.23147,0.38438,1.4516,-0.10997,0.50324,1.15814,0.31187,0.46625,1.18722,-0.05926,0.64512,1.37348,0.21367,0.59125,1.38817
1961,0.05749,0.42007,1.51885,-0.01051,0.46745,0.07799,0.28109,0.16669,0.1555,0.00473,0.46047,0.49511,0.27537,0.40584,0.49755,0.01732,0.35371,0.9165,0.18608,0.33609,0.91724,-0.09862,0.39326,1.42641,0.23081,0.38425,1.45173,-0.11033,0.50301,1.15819,0.31115,0.46721,1.18767,-0.05801,0.64398,1.37375,0.21285,0.5911,1.38926
1962,0.05623,0.42176,1.51826,-0.01042,0.46761,0.07799,0.28124,0.16687,0.15632,0.0044,0.46031,0.49512,0.27546,0.4064,0.49809,0.01714,0.35424,0.91668,0.18586,0.33624,0.91765,-0.09944,0.39399,1.42686,0.23036,0.38427,1.45201,-0.11027,0.50376,1.15861,0.31077,0.46801,1.18823,-0.05482,0.64364,1.3741,0.21185,0.59111,1.38999
1963,0.05544,0.42324,1.51764,-0.01045,0.46755,0.07812,0.28108,0.16685,0.15691,0.00406,0.46043,0.49526,0.27542,0.40664,0.49851,0.01695,0.3551,0.917,0.18563,0.33684,0.91809,-0.10001,0.39456,1.4271,0.22989,0.38455,1.45254,-0.1097,0.50536,1.15922,0.31065,0.46868,1.18898,-0.05099,0.64341,1.37503,0.2108,0.59113,1.39069
1964,0.0552,0.42411,1.51735,-0.01059,0.46734,0.07839,0.28068,0.16662,0.15722,0.00371,0.46088,0.49556,0.27524,0.40654,0.49873,0.01667,0.35602,0.91741,0.18536,0.33776,0.91846,-0.1005,0.3949,1.42713,0.22934,0.38504,1.45343,-0.10909,0.50703,1.15978,0.31049,0.4692,1.19001,-0.04851,0.6421,1.37695,0.21007,0.59115,1.39173
1965,0.0553,0.42426,1.51742,-0.01074,0.46712,0.0787,0.28018,0.16617,0.15724,0.00335,0.46141,0.49588,0.27488,0.40604,0.49878,0.01639,0.35672,0.91778,0.1851,0.33867,0.91876,-0.10105,0.39504,1.42711,0.22888,0.3855,1.45473,-0.10871,0.50833,1.16021,0.31009,0.46955,1.19129,-0.04778,0.63935,1.37976,0.20977,0.59129,1.39319
1966,0.05546,0.42397,1.51757,-0.01071,0.46697,0.0789,0.27973,0.16548,0.15703,0.00303,0.46165,0.49609,0.27439,0.40513,0.49873,0.01621,0.35712,0.91802,0.18494,0.33929,0.91902,-0.10164,0.395,1.42705,0.22862,0.38565,1.45618,-0.10833,0.5093,1.16056,0.30958,0.46981,1.1927,-0.04783,0.63616,1.38265,0.20964,0.59164,1.39474
1967,0.05558,0.4237,1.51749,-0.01053,0.46691,0.07893,0.2794,0.1645,0.1567,0.00289,0.46147,0.49613,0.27381,0.40383,0.49862,0.01618,0.35732,0.91815,0.18492,0.33958,0.91928,-0.10223,0.3947,1.42696,0.22851,0.38537,1.45741,-0.1078,0.51007,1.1609,0.30917,0.47015,1.19404,-0.0475,0.63383,1.38479,0.20931,0.59221,1.39597
1968,0.05567,0.42371,1.5172,-0.01042,0.46698,0.07886,0.27911,0.1633,0.15621,0.00291,0.46102,0.49606,0.27309,0.40227,0.49838,0.01624,0.35753,0.91824,0.18499,0.33984,0.91947,-0.10277,0.39419,1.427,0.22847,0.38499,1.45803,-0.10741,0.51058,1.16137,0.30897,0.4709,1.19498,-0.04606,0.63264,1.38591,0.20869,0.59284,1.39678
1969,0.05574,0.4239,1.51688,-0.01058,0.46722,0.07877,0.27865,0.16202,0.1554,0.00295,0.46051,0.49595,0.27212,0.40054,0.49787,0.01632,0.3579,0.91835,0.18509,0.34039,0.91952,-0.10318,0.39381,1.42741,0.22863,0.38496,1.45793,-0.10746,0.51068,1.16198,0.30891,0.4725,1.19535,-0.04364,0.63191,1.38628,0.20791,0.5934,1.39742
1970,0.05574,0.42394,1.51672,-0.01095,0.46743,0.0787,0.27785,0.16073,0.15417,0.00289,0.46005,0.49586,0.27088,0.39861,0.49707,0.01643,0.35839,0.91848,0.18524,0.34123,0.91939,-0.10332,0.39379,1.42802,0.22911,0.38534,1.45746,-0.10778,0.51041,1.16249,0.30878,0.47487,1.19536,-0.04157,0.63084,1.38653,0.20719,0.59391,1.39824
1971,0.05571,0.42351,1.51675,-0.01133,0.46735,0.07864,0.2767,0.15938,0.15259,0.00276,0.45971,0.49579,0.26951,0.39632,0.49614,0.01664,0.35885,0.91859,0.18549,0.34212,0.91921,-0.10325,0.39372,1.42837,0.22984,0.38563,1.45718,-0.10791,0.51007,1.16273,0.30847,0.47731,1.19551,-0.04114,0.62935,1.38721,0.20665,0.59454,1.39931
1972,0.0557,0.4226,1.5169,-0.01152,0.46696,0.07857,0.27539,0.15789,0.15083,0.00272,0.45953,0.49572,0.26817,0.39357,0.49524,0.01697,0.35922,0.91864,0.18586,0.34296,0.91908,-0.10311,0.393,1.42827,0.23054,0.38535,1.45725,-0.10772,0.50991,1.16287,0.30818,0.47917,1.19604,-0.04189,0.62812,1.38819,0.2064,0.59537,1.40046
1973,0.05577,0.42141,1.51711,-0.01153,0.46648,0.07849,0.27421,0.15624,0.14892,0.00285,0.45943,0.49564,0.26694,0.39033,0.49442,0.01736,0.35945,0.91862,0.1863,0.34374,0.91905,-0.103,0.39156,1.42805,0.23102,0.38451,1.45737,-0.10756,0.50971,1.1632,0.30826,0.48038,1.19679,-0.04248,0.62773,1.38884,0.20653,0.59624,1.40143
1974,0.05602,0.42022,1.51736,-0.01157,0.46612,0.07841,0.27332,0.15452,0.14688,0.00306,0.45927,0.49556,0.26578,0.38671,0.49365,0.01774,0.35949,0.91858,0.18674,0.34433,0.91901,-0.10292,0.38988,1.42817,0.23139,0.3835,1.45733,-0.10761,0.50907,1.16378,0.30883,0.48117,1.19748,-0.0426,0.62812,1.3889,0.20701,0.5968,1.4022
1975,0.05656,0.41912,1.51751,-0.01172,0.46599,0.07836,0.27264,0.15287,0.14468,0.00324,0.45904,0.49549,0.26457,0.38295,0.49284,0.01809,0.35943,0.91855,0.18712,0.3446,0.91888,-0.10273,0.38835,1.42863,0.23183,0.3825,1.45718,-0.10764,0.5081,1.1645,0.30965,0.48171,1.19803,-0.04252,0.62884,1.38869,0.20766,0.59697,1.40287
1976,0.05743,0.41799,1.51747,-0.01187,0.46614,0.07828,0.27196,0.15139,0.14233,0.00345,0.45886,0.4954,0.26324,0.37925,0.49194,0.01844,0.35956,0.91852,0.18745,0.34461,0.91859,-0.10217,0.38684,1.42905,0.2323,0.38142,1.45706,-0.10727,0.50746,1.16532,0.31039,0.48196,1.1985,-0.04172,0.62994,1.38843,0.20831,0.59687,1.4035
1977,0.05862,0.41658,1.51735,-0.01184,0.46653,0.07818,0.27115,0.14997,0.13989,0.00378,0.45882,0.49528,0.26192,0.37563,0.49091,0.01888,0.36001,0.91852,0.18784,0.34451,0.91814,-0.10111,0.38513,1.4291,0.23278,0.38013,1.45707,-0.10646,0.50751,1.16619,0.31097,0.48177,1.19897,-0.0397,0.6318,1.38794,0.20889,0.59655,1.40404
1978,0.06007,0.41484,1.51736,-0.0116,0.46691,0.07817,0.27022,0.14831,0.13752,0.00423,0.45887,0.49525,0.26068,0.37196,0.48981,0.01953,0.36049,0.91858,0.18844,0.34434,0.9176,-0.0997,0.38341,1.42876,0.23357,0.3787,1.45726,-0.1054,0.50792,1.16686,0.31144,0.48113,1.19938,-0.03737,0.63424,1.38707,0.20943,0.59596,1.40446
1979,0.06159,0.413,1.51747,-0.01134,0.46702,0.07834,0.26923,0.14617,0.13536,0.00465,0.45901,0.49541,0.25933,0.36809,0.48873,0.02043,0.36065,0.91873,0.18928,0.34406,0.9171,-0.09822,0.38217,1.42826,0.23493,0.37724,1.45754,-0.10443,0.50811,1.16705,0.31182,0.48035,1.19964,-0.03606,0.63626,1.3861,0.20998,0.59504,1.40487
1980,0.06293,0.41133,1.51747,-0.01121,0.46693,0.07863,0.26819,0.14369,0.13321,0.00499,0.45939,0.4957,0.25771,0.36387,0.48765,0.02139,0.3605,0.91888,0.19022,0.34368,0.91662,-0.0967,0.3816,1.42783,0.23672,0.37586,1.45768,-0.10382,0.5079,1.16683,0.31217,0.47977,1.19968,-0.03571,0.63696,1.38542,0.2106,0.59378,1.40543
1981,0.06406,0.40992,1.51724,-0.01122,0.46693,0.07894,0.26709,0.14123,0.13081,0.00542,0.46019,0.49601,0.25592,0.3593,0.48654,0.02223,0.36032,0.91894,0.19103,0.34327,0.91609,-0.09506,0.38125,1.42759,0.23853,0.37463,1.45752,-0.10355,0.50734,1.16652,0.31273,0.47939,1.19949,-0.03553,0.63655,1.38505,0.21142,0.59204,1.40611
1982,0.06514,0.40871,1.51678,-0.01132,0.4672,0.0792,0.26598,0.139,0.12815,0.00613,0.4614,0.49625,0.2542,0.35443,0.48547,0.02295,0.36028,0.91888,0.19169,0.34283,0.91551,-0.09326,0.38046,1.42746,0.24011,0.3737,1.45702,-0.10331,0.50632,1.16634,0.31388,0.47899,1.19908,-0.03507,0.63615,1.38444,0.21257,0.58983,1.40668
1983,0.06638,0.40771,1.51617,-0.01146,0.46765,0.07933,0.26479,0.13696,0.12544,0.0071,0.46278,0.49635,0.25264,0.34942,0.48451,0.02368,0.36043,0.91869,0.19235,0.34242,0.91497,-0.09135,0.37891,1.42735,0.2414,0.37313,1.45624,-0.10286,0.5048,1.1663,0.31565,0.47866,1.19854,-0.03399,0.63672,1.38295,0.21398,0.58742,1.40706
1984,0.06791,0.40684,1.51552,-0.01158,0.46808,0.07928,0.26331,0.13492,0.12285,0.00803,0.464,0.49626,0.25125,0.34447,0.48363,0.02445,0.36073,0.91838,0.19305,0.3421,0.91443,-0.08943,0.37675,1.42716,0.24241,0.37273,1.45532,-0.10216,0.50306,1.16638,0.31762,0.47867,1.19807,-0.03193,0.63829,1.38052,0.21539,0.58519,1.40748
1985,0.06986,0.40573,1.51504,-0.01168,0.46838,0.07912,0.26137,0.13284,0.12043,0.00866,0.4648,0.49607,0.25011,0.33965,0.48281,0.02528,0.36102,0.91806,0.1938,0.34174,0.91386,-0.08754,0.37436,1.42686,0.24331,0.37208,1.45455,-0.10126,0.50146,1.16651,0.3193,0.47887,1.19788,-0.0291,0.64009,1.37782,0.21666,0.58325,1.40816
1986,0.07219,0.40395,1.51483,-0.01177,0.46854,0.079,0.25917,0.13079,0.11811,0.00913,0.46523,0.49592,0.24919,0.33486,0.48208,0.02618,0.36109,0.91781,0.19462,0.34113,0.91332,-0.08564,0.37215,1.42648,0.24451,0.37072,1.45416,-0.10014,0.49996,1.16651,0.32046,0.4785,1.19789,-0.02642,0.64118,1.37555,0.21787,0.58136,1.40894
1987,0.07464,0.40149,1.51479,-0.01188,0.46864,0.07901,0.25712,0.12885,0.11584,0.00983,0.46572,0.49589,0.24829,0.32995,0.48149,0.02717,0.36084,0.91759,0.19552,0.34021,0.91287,-0.08368,0.37037,1.42609,0.2463,0.36856,1.45414,-0.09883,0.49824,1.16619,0.32122,0.47704,1.19786,-0.02479,0.64118,1.37396,0.2192,0.57933,1.40946
1988,0.07693,0.39881,1.51471,-0.01198,0.46878,0.07911,0.25543,0.12704,0.11353,0.01095,0.46662,0.49593,0.24726,0.3249,0.48096,0.02823,0.36043,0.9173,0.19649,0.33909,0.91247,-0.08158,0.36908,1.42576,0.24857,0.36597,1.45418,-0.09738,0.49631,1.16559,0.32189,0.47494,1.19764,-0.02434,0.64041,1.3729,0.22073,0.57721,1.40968
1989,0.07904,0.39638,1.51448,-0.012,0.46893,0.0792,0.25398,0.12537,0.11114,0.01238,0.46786,0.49594,0.24618,0.31986,0.48037,0.02939,0.36013,0.91693,0.19753,0.33791,0.91198,-0.07922,0.36811,1.42555,0.25095,0.36347,1.45386,-0.09581,0.49443,1.16498,0.32276,0.47323,1.19724,-0.0245,0.63959,1.37215,0.22243,0.57507,1.40987
1990,0.08118,0.39437,1.51412,-0.01183,0.469,0.07921,0.25248,0.12383,0.10872,0.01385,0.46898,0.49587,0.24532,0.31498,0.4797,0.0307,0.35997,0.91654,0.19869,0.33664,0.91137,-0.07659,0.36719,1.42549,0.25323,0.3612,1.45314,-0.09413,0.49274,1.16461,0.32396,0.47224,1.19677,-0.02445,0.6392,1.37143,0.22415,0.57288,1.41021
1991,0.08336,0.39265,1.51367,-0.01146,0.46903,0.07908,0.25076,0.12239,0.10632,0.0151,0.46958,0.49569,0.24481,0.31018,0.47903,0.03214,0.35974,0.91613,0.19994,0.33519,0.91071,-0.07397,0.36615,1.42553,0.25548,0.35882,1.4523,-0.09243,0.49116,1.16446,0.32544,0.47137,1.19638,-0.02341,0.63904,1.37049,0.22587,0.57067,1.41056
1992,0.08548,0.39096,1.51313,-0.011,0.46915,0.07878,0.24885,0.121,0.10394,0.01596,0.46964,0.49537,0.24451,0.30524,0.47844,0.0336,0.35925,0.91564,0.20122,0.33351,0.91008,-0.07165,0.36496,1.42549,0.25784,0.35603,1.45164,-0.09064,0.48953,1.16424,0.32708,0.46997,1.19614,-0.0211,0.63859,1.36924,0.22767,0.56847,1.41076
1993,0.08757,0.38905,1.51261,-0.01056,0.46941,0.07843,0.24693,0.1196,0.10163,0.01651,0.46944,0.495,0.24417,0.30014,0.47795,0.03503,0.3585,0.91509,0.20248,0.33162,0.90952,-0.0696,0.36362,1.42519,0.26026,0.35299,1.45119,-0.08854,0.48776,1.16374,0.32882,0.46795,1.19595,-0.01797,0.63769,1.36775,0.2297,0.56616,1.41084
1994,0.08982,0.38681,1.51227,-0.01023,0.46972,0.07824,0.24519,0.11825,0.09948,0.01706,0.46935,0.4948,0.24363,0.29516,0.47753,0.03646,0.35765,0.91465,0.20372,0.32965,0.90904,-0.06752,0.36206,1.42473,0.26259,0.35025,1.45085,-0.08598,0.48582,1.16306,0.33065,0.46555,1.19564,-0.01468,0.63658,1.3662,0.23203,0.56375,1.41077
1995,0.09235,0.38429,1.51214,-0.01004,0.46996,0.07836,0.24382,0.11707,0.09753,0.01792,0.46965,0.49488,0.24297,0.29065,0.47712,0.03795,0.35686,0.9144,0.20501,0.32772,0.90859,-0.0653,0.36042,1.42435,0.26478,0.34798,1.45062,-0.08302,0.48368,1.16239,0.33254,0.46285,1.19513,-0.01171,0.63534,1.36485,0.23458,0.56151,1.41035
1996,0.0951,0.38177,1.51209,-0.00991,0.47001,0.07864,0.24292,0.11599,0.09573,0.01929,0.47039,0.49507,0.24243,0.28654,0.47669,0.03958,0.35621,0.91421,0.20641,0.32586,0.90813,-0.063,0.35888,1.42413,0.2669,0.34574,1.45043,-0.07986,0.48129,1.16172,0.33458,0.45978,1.19455,-0.00957,0.63376,1.36393,0.2372,0.55964,1.40948
1997,0.09792,0.37952,1.5119,-0.00976,0.46983,0.0788,0.24251,0.1148,0.09406,0.02112,0.47146,0.49511,0.24222,0.28241,0.47632,0.04139,0.35575,0.91383,0.20796,0.32403,0.90769,-0.06076,0.35736,1.42399,0.26903,0.34304,1.45008,-0.07671,0.47863,1.16099,0.33685,0.45661,1.19403,-0.00879,0.63178,1.3635,0.23978,0.55803,1.40836
1998,0.10062,0.3776,1.51154,-0.00956,0.4695,0.07873,0.24248,0.11349,0.09252,0.02315,0.47267,0.49489,0.24232,0.278,0.47612,0.04331,0.35548,0.9132,0.2096,0.32225,0.90735,-0.05863,0.35567,1.42379,0.27124,0.34004,1.44946,-0.07378,0.47594,1.16029,0.33928,0.45389,1.19359,-0.00901,0.62966,1.36339,0.24228,0.55643,1.40743
1999,0.10313,0.37576,1.51112,-0.00937,0.46921,0.07857,0.24266,0.11228,0.09115,0.02504,0.47387,0.49458,0.24255,0.27349,0.47615,0.04525,0.35526,0.91249,0.21126,0.32059,0.90718,-0.05662,0.35383,1.42354,0.27353,0.33726,1.44871,-0.071,0.4736,1.15977,0.34167,0.45174,1.19316,-0.0086,0.62764,1.36338,0.24472,0.55447,1.40692
2000,0.10559,0.37373,1.51072,-0.00918,0.46906,0.07856,0.24292,0.11128,0.08994,0.02666,0.47493,0.49443,0.24277,0.26915,0.47633,0.04711,0.35478,0.91189,0.2129,0.31897,0.90715,-0.05462,0.35188,1.42326,0.27605,0.33483,1.44808,-0.06804,0.47172,1.15946,0.34411,0.44957,1.19261,-0.006,0.62555,1.36334,0.2473,0.55184,1.40666
2001,0.10821,0.37153,1.5103,-0.00896,0.469,0.0787,0.24324,0.11036,0.0888,0.02809,0.47571,0.49446,0.24313,0.26504,0.47647,0.04894,0.35375,0.91137,0.21455,0.31708,0.90712,-0.05249,0.34982,1.42292,0.27885,0.33247,1.44754,-0.06461,0.46988,1.15917,0.34671,0.44684,1.19186,-0.00128,0.62307,1.36313,0.25023,0.54862,1.40629
2002,0.111,0.36932,1.50983,-0.0087,0.46897,0.07886,0.24361,0.10942,0.08758,0.02939,0.47625,0.49451,0.24375,0.26108,0.47645,0.05084,0.35223,0.91078,0.21628,0.31472,0.90697,-0.05026,0.34787,1.42252,0.28167,0.32986,1.44694,-0.06087,0.46783,1.15866,0.3493,0.44365,1.19094,0.00388,0.62026,1.36274,0.25348,0.54526,1.40574
2003,0.1137,0.36714,1.50942,-0.00847,0.46896,0.0789,0.24396,0.10856,0.08626,0.03056,0.47685,0.49446,0.24459,0.25729,0.47626,0.05282,0.35061,0.91002,0.21803,0.31208,0.90669,-0.04819,0.34656,1.42216,0.2841,0.32699,1.44619,-0.0572,0.46579,1.1579,0.35163,0.44035,1.18998,0.00757,0.6175,1.36252,0.25682,0.54201,1.40521
2004,0.1161,0.36495,1.50917,-0.00828,0.46902,0.07887,0.24422,0.10785,0.08492,0.03164,0.47767,0.49432,0.24548,0.25373,0.47598,0.05476,0.34912,0.90913,0.21971,0.30946,0.90635,-0.0464,0.34598,1.42197,0.28604,0.324,1.44543,-0.05392,0.46414,1.15719,0.35375,0.43716,1.18917,0.00895,0.61498,1.36304,0.25995,0.53871,1.4049
2005,0.11833,0.36259,1.50901,-0.00807,0.46922,0.07881,0.24441,0.10719,0.08365,0.03269,0.47854,0.49416,0.24637,0.25032,0.47574,0.05661,0.34763,0.90818,0.22133,0.30698,0.90602,-0.04459,0.3455,1.42193,0.28776,0.32103,1.44469,-0.05108,0.46286,1.15676,0.35594,0.43422,1.18858,0.00881,0.61249,1.36437,0.26259,0.53525,1.40474
2006,0.12074,0.36006,1.50879,-0.00782,0.46955,0.07877,0.24457,0.10647,0.08255,0.03379,0.47924,0.49404,0.24731,0.24697,0.47558,0.05842,0.34589,0.90724,0.22296,0.30446,0.90579,-0.04238,0.34449,1.42184,0.2895,0.31804,1.44387,-0.0486,0.46149,1.15651,0.3584,0.43167,1.18813,0.00873,0.60981,1.36577,0.26479,0.53188,1.40457
2007,0.12354,0.35762,1.50843,-0.00759,0.46989,0.07881,0.24465,0.10567,0.08161,0.03499,0.47976,0.49397,0.24835,0.24375,0.47548,0.06016,0.34383,0.9063,0.22452,0.30171,0.90566,-0.03979,0.34304,1.42158,0.2913,0.31508,1.44288,-0.04642,0.45976,1.15614,0.36112,0.42939,1.1877,0.0097,0.60704,1.36647,0.26689,0.52866,1.4043
2008,0.12663,0.35561,1.50794,-0.00738,0.47003,0.07894,0.2447,0.10483,0.08077,0.03621,0.48029,0.49399,0.24944,0.24077,0.47538,0.06181,0.34159,0.90537,0.226,0.2988,0.90557,-0.03713,0.34155,1.42125,0.29322,0.31226,1.44188,-0.04437,0.45789,1.15565,0.364,0.42699,1.18715,0.01167,0.60447,1.36649,0.26922,0.52533,1.40393
2009,0.12978,0.354,1.50742,-0.00709,0.46994,0.07925,0.24486,0.104,0.07996,0.03742,0.48111,0.49417,0.25044,0.23807,0.4752,0.06345,0.33935,0.90448,0.22747,0.29591,0.90544,-0.03447,0.34029,1.42098,0.29543,0.30955,1.4411,-0.04219,0.45634,1.15527,0.36696,0.42414,1.18652,0.01419,0.60224,1.36649,0.27182,0.52177,1.40346
2010,0.13278,0.35242,1.50706,-0.00663,0.46994,0.07988,0.24523,0.10328,0.07921,0.03866,0.48241,0.49468,0.25131,0.23567,0.47501,0.06516,0.33736,0.90381,0.22899,0.29323,0.90532,-0.03156,0.33942,1.42082,0.29789,0.30675,1.44067,-0.03964,0.45533,1.15506,0.36993,0.42086,1.18602,0.01692,0.60025,1.3669,0.27453,0.51824,1.40296
2011,0.13557,0.35054,1.50692,-0.00606,0.47032,0.08091,0.24571,0.10267,0.07864,0.04004,0.48405,0.49559,0.25222,0.23355,0.47493,0.0669,0.33577,0.90353,0.2305,0.29082,0.90532,-0.02826,0.33896,1.42068,0.30032,0.30377,1.44054,-0.03681,0.45474,1.15488,0.37285,0.41735,1.18579,0.0197,0.59836,1.36762,0.27711,0.51488,1.40251
2012,0.13828,0.34836,1.50696,-0.00542,0.47099,0.08224,0.2462,0.10207,0.07833,0.0416,0.48573,0.49678,0.25335,0.23169,0.47503,0.06865,0.33443,0.9036,0.232,0.28857,0.90548,-0.02492,0.33865,1.42056,0.30256,0.30065,1.44053,-0.03404,0.45424,1.1547,0.37567,0.41375,1.18573,0.02243,0.59661,1.36829,0.27951,0.51154,1.40215
2013,0.14109,0.34603,1.50706,-0.00473,0.47157,0.0837,0.24666,0.10141,0.0782,0.0432,0.48745,0.49809,0.25471,0.23001,0.47521,0.0705,0.33292,0.90368,0.2336,0.28618,0.90577,-0.02208,0.3381,1.42057,0.30469,0.29751,1.44049,-0.03155,0.45347,1.15462,0.37837,0.41015,1.18565,0.0251,0.59504,1.36869,0.28189,0.50811,1.40186
2014,0.14406,0.34376,1.50716,-0.00397,0.47193,0.08537,0.24707,0.10079,0.07809,0.04463,0.48963,0.49961,0.25617,0.22854,0.47535,0.07244,0.33098,0.90357,0.2353,0.28346,0.90608,-0.02002,0.33721,1.42084,0.30687,0.29435,1.44048,-0.02932,0.45233,1.15478,0.38089,0.40648,1.18552,0.02791,0.59367,1.36885,0.28445,0.50476,1.40159
